x,y,time,x_f,y_f
733,390,1688676468.2947838,713.9017082174638,425.00424501465307
723,423,1688676468.4141917,714.1478725386194,421.8183910777203
699,392,1688676468.5281107,714.3994674566223,418.8810792683437
685,374,1688676468.663001,714.549049116473,416.1145477864629
665,332,1688676468.7898366,714.5010794728892,413.35745895041407
673,316,1688676468.932664,714.2092934017434,410.45222570182653
690,338,1688676469.0518453,713.7200915352726,407.3553303013054
649,335,1688676469.1658657,713.0585802944038,404.1416759812413
651,358,1688676469.2808244,712.1545445446234,400.89946035115787
629,369,1688676469.4033165,710.9524349045986,397.72972359844033
661,422,1688676469.5225441,709.4760238630066,394.78685756817043
611,562,1688676469.6468585,707.7511157778347,392.44043219252814
469,625,1688676469.7574391,705.5065512278518,391.2211064497595
424,636,1688676469.8831322,702.2553581458981,391.42288646022297
469,617,1688676469.9959602,697.848776799683,392.9916350679106
437,571,1688676470.1127348,692.4532449988587,395.667430006071
439,488,1688676470.2488396,686.1795574902239,399.0340945327961
381,417,1688676470.365147,679.0309824709683,402.58492417707987
282,312,1688676470.4865813,670.8296548201462,405.7966645869773
310,169,1688676470.5984995,661.4006359865931,408.0655151528853
385,130,1688676470.7163286,650.9751962108688,408.84796314651743
289,124,1688676470.8442488,639.8392928749149,407.96357103599627
356,209,1688676470.958958,628.0597148279015,405.6427241632834
430,294,1688676471.0876558,615.9371383355054,402.4147043011722
397,336,1688676471.2085862,603.8450732187715,398.82866429269586
368,332,1688676471.3376424,591.8203718926858,395.1848233799372
338,285,1688676471.4468884,579.7492260085072,391.49157124771835
307,285,1688676471.569558,567.5315413836971,387.63227443678323
259,266,1688676471.6988628,555.0493392919151,383.55039147094527
242,290,1688676471.82951,542.1927516524087,379.2727567712151
384,277,1688676471.971688,529.1642969176811,374.8684429385121
523,229,1688676472.0675776,516.6526859157922,370.3033786358447
635,227,1688676472.1851845,505.4555646194377,365.45872337719527
867,183,1688676472.3308845,496.3711539121412,360.2517399285587
1074,174,1688676472.5044544,490.3764995888817,354.60612913984164
1202,137,1688676472.6641364,488.3145463656135,348.45619073409694
1374,107,1688676472.8165205,490.7130122826278,341.72559822036044
1496,77,1688676472.9515762,497.95793611613726,334.3289642332309
1586,89,1688676473.0645878,510.23752650551313,326.2655183621083
1620,73,1688676473.1810455,527.441843698829,317.62045285569275
1648,46,1688676473.300388,549.2241009566975,308.43680225149893
1662,24,1688676473.4193587,575.1271668852652,298.6903509687143
1724,82,1688676473.5393748,604.7383880433941,288.4783738002341
1743,81,1688676473.69461,637.7239208289727,278.0458041033342
1771,80,1688676473.787147,673.722847996719,267.55746038191955
1746,58,1688676473.942879,712.280411590382,257.04403049264283
1737,39,1688676474.0502684,752.8561608910393,246.4760281233862
1722,61,1688676474.218188,794.9151854975993,235.86545072217163
1728,58,1688676474.3714163,838.0067859281672,225.3111148611825
1692,73,1688676474.5114288,881.7128693345809,214.91428222494145
1661,66,1688676474.6618123,925.5708442468579,204.74853180466857
1611,85,1688676474.787225,969.0912598930776,194.8783452965501
1559,86,1688676474.9159937,1011.7869211384652,185.3772535312351
1507,69,1688676475.0594203,1053.1930703640062,176.267898453366
1426,125,1688676475.159029,1092.8560362992548,167.59605876949652
1355,133,1688676475.2876124,1130.3098377660506,159.51724317926468
1312,301,1688676475.401978,1165.1782875411147,152.36767163673065
1171,475,1688676475.512608,1197.0930866296974,146.8496932562145
1096,511,1688676475.6384873,1225.5926792878467,143.63195285810892
992,451,1688676475.764035,1250.291405669199,142.76347270941994
991,433,1688676475.884253,1271.0289428631163,143.85276310116114
877,407,1688676475.9949632,1287.7787247729998,146.50879738202698
822,306,1688676476.1155698,1300.446643639858,150.300800476656
882,296,1688676476.2452781,1309.1480630311673,154.73860504683955
898,321,1688676476.3739066,1314.368079957781,159.587722783196
806,353,1688676476.5153484,1316.4425463602781,164.88186799783756
715,386,1688676476.637249,1315.3112406555556,170.7217945080706
736,432,1688676476.747787,1310.9478342516027,177.22666123402155
712,475,1688676476.8668475,1303.6111928935802,184.5343250771201
655,508,1688676476.9895544,1293.5342438481923,192.75904108405302
676,512,1688676477.1172538,1280.8931367519965,201.92154759998058
636,539,1688676477.245996,1265.9512562313234,211.96903460393108
619,519,1688676477.3831384,1248.9269964608607,222.80515204650104
623,514,1688676477.5019162,1230.0367422538309,234.25709584285482
628,587,1688676477.6162894,1209.5816460631902,246.25594000627893
544,617,1688676477.7559915,1187.7437111569536,258.9241867595294
564,661,1688676477.8680398,1164.5870192228563,272.37630852711453
561,697,1688676478.003219,1140.3171614274374,286.6764703752418
606,728,1688676478.129397,1115.2797794567177,301.8668711602329
578,773,1688676478.2507787,1089.788630434072,317.9742000054529
612,816,1688676478.3645356,1064.0744060312147,335.0477093222616
565,823,1688676478.485495,1038.3009075506018,353.08774945490205
556,802,1688676478.6308093,1012.5242829698683,371.93965900061056
570,790,1688676478.7306714,986.8211387616652,391.3387990668922
536,779,1688676478.8546321,961.3122878339751,411.0320048227768
482,755,1688676478.977196,935.968549380928,430.7881073927142
451,769,1688676479.0878437,910.6676951234116,450.41893053095265
422,751,1688676479.2165663,885.3410987327494,469.8022172793615
441,636,1688676479.3341982,860.0372982350029,488.6499709369834
395,601,1688676479.4666536,834.8478974521029,506.49391639422345
368,571,1688676479.5638409,809.761964845813,523.0204858866983
428,547,1688676479.6928449,784.8569461223259,538.0973606642725
460,480,1688676479.8143678,760.4426160158406,551.5765764492888
482,482,1688676479.9305413,736.8240136216684,563.3189946739129
498,452,1688676480.049124,714.1903639675272,573.3025151215448
507,387,1688676480.1629395,692.6627563407119,581.4737465781906
474,403,1688676480.2974532,672.252298632331,587.7647877275178
509,396,1688676480.4063945,652.9287190045981,592.2781364317327
543,420,1688676480.5344353,634.7947079779391,595.2125277469213
554,420,1688676480.6615226,617.9981290336882,596.7769835859028
566,444,1688676480.7659788,602.5961133818766,597.176795089751
575,466,1688676480.9016845,588.5964802761969,596.634671348091
553,504,1688676481.012027,575.9453148024004,595.4080963487747
593,495,1688676481.1348996,564.5820890081285,593.7065757936539
614,490,1688676481.2601168,554.5534307964023,591.6120191239991
599,463,1688676481.36576,545.8756794040846,589.1107197992797
601,507,1688676481.4985526,538.4472173011864,586.238175731064
645,480,1688676481.606311,532.2283620277354,583.1000524213633
625,403,1688676481.7296536,527.2306882577263,579.6153201818427
634,330,1688676481.8502028,523.3739608672034,575.4690399865163
638,309,1688676481.9639866,520.5636060312044,570.3979326126428
635,293,1688676482.0838466,518.7264432972221,564.3372623008627
608,274,1688676482.2129672,517.7283492621908,557.3212698049553
611,284,1688676482.3352966,517.4078069482905,549.4271744575155
655,299,1688676482.456525,517.7290500895817,540.8170425453059
655,334,1688676482.5675266,518.7558624096162,531.7264443076892
624,318,1688676482.6990411,520.427000603852,522.3601863221171
644,293,1688676482.8152568,522.6033811977068,512.7699206783071
612,337,1688676482.9395175,525.1854144532019,503.00317475886504
597,304,1688676483.047179,528.0289176214392,493.1796286182537
614,399,1688676483.1476977,531.0238464199028,483.46964524006495
676,460,1688676483.2665164,534.2553004300014,474.237253943607
621,436,1688676483.3778386,537.8053569038021,465.7687765041954
582,419,1688676483.4993186,541.492338339066,458.0275426516315
570,428,1688676483.5954044,545.067982228485,450.91060886730946
609,412,1688676483.7058358,548.4879366341632,444.37198263405486
594,400,1688676483.833029,551.8232199994019,438.33784834783773
583,378,1688676483.9512043,555.0602864385597,432.6996807947999
560,379,1688676484.0684526,558.1026860747843,427.3683055918506
566,381,1688676484.1884923,560.8784351410619,422.3163009507139
521,449,1688676484.3239415,563.317368158831,417.65070808492356
527,381,1688676484.4351187,565.3264715258148,413.4606478518316
563,327,1688676484.549632,566.9436121479421,409.54201246616503
580,304,1688676484.6719813,568.3396431656153,405.597868717969
598,309,1688676484.794849,569.6584829947197,401.5149280959212
631,295,1688676484.917265,571.0264268726397,397.29218200090975
627,305,1688676485.0283313,572.5474066724323,392.9500408839168
658,289,1688676485.1493435,574.2783863071803,388.51185774092903
657,327,1688676485.3025565,576.2705684566088,384.0371508135372
644,347,1688676485.4570565,578.5082183291877,379.67307597253523
613,243,1688676485.5648675,580.8674930623448,375.39548226772706
610,164,1688676485.7080379,583.2075945664257,370.829460139556
631,85,1688676485.836439,585.4934163358527,365.53292134928444
647,36,1688676486.3492389,587.7977998550376,359.1950981868309
579,33,1688676487.3474624,590.0833400329211,351.6991993547765
512,-20,1688676488.3532357,592.0648923374255,343.0529060311021
635,-17,1688676488.9635708,593.6472023178953,333.2727548407631
730,-57,1688676489.0679047,595.2641270393366,322.40799488060543
778,-62,1688676489.2109466,597.4310146127498,310.5163620884208
803,-83,1688676489.3130589,600.3934904123317,297.67163118531494
833,-76,1688676489.4053602,604.2378480755827,283.9907731241573
838,-82,1688676489.5237935,608.9805076813323,269.62286825646333
829,-81,1688676489.6248343,614.5445324020457,254.7185041087858
804,-51,1688676489.7317877,620.7552660666512,239.45947638187678
740,-39,1688676489.838642,627.3282188105111,224.0793256748716
722,-38,1688676489.952149,633.9364563188353,208.7613718968184
690,-44,1688676490.0975766,640.344338681045,193.60047416320845
684,-33,1688676490.2073011,646.4066108207863,178.66887701327425
665,-57,1688676490.3049467,652.0319263862618,164.01816756700399
673,-45,1688676490.4243574,657.1806364853511,149.66797276720425
983,25,1688676490.530438,662.322165494501,135.77316237196413
1256,78,1688676490.633097,668.7461152244906,122.66726284022111
1429,107,1688676490.7384663,677.7862237400369,110.64407748514292
1586,143,1688676490.894308,690.2501735662933,99.87524216468123
1716,170,1688676490.9534268,706.6078340111346,90.47916956005302
1772,168,1688676491.0535648,727.0460228397515,82.49521615637774
1835,165,1688676491.1566916,751.4620705272787,75.85078393191293
1842,209,1688676491.25378,779.5710115413444,70.49649425404739
1872,211,1688676491.3626702,810.9762114048204,66.455268833038
1835,200,1688676491.4687,845.1907617319242,63.666734417060354
1563,313,1688676491.587633,881.2560500208532,62.1515139588018
1301,389,1688676491.6960425,917.5320581434232,62.210451390336246
1087,435,1688676491.797353,952.3056787982055,64.13278683771325
860,493,1688676491.907185,984.1890470064557,68.04197729917308
768,523,1688676492.0130227,1012.1871230531107,73.98708009821775
726,466,1688676492.1053214,1035.8817554631926,81.80830022895003
690,452,1688676492.200528,1055.2767961618947,91.11891922663776
709,427,1688676492.3363838,1070.5721414227673,101.54663307040138
658,460,1688676492.4475572,1082.03799250414,112.86742780270347
627,431,1688676492.5550656,1089.8433836497275,124.93858417322754
587,452,1688676492.6742332,1094.1039009159836,137.60458837843896
620,417,1688676492.7742336,1095.053512641558,150.6964615486465
632,385,1688676492.8719237,1093.0907586186881,163.9741474887276
619,381,1688676492.977239,1088.5980689327669,177.18956263055946
582,451,1688676493.118157,1081.7933687165191,190.31579434312172
566,454,1688676493.2515357,1072.8090629088574,203.48884724505456
535,512,1688676493.390812,1061.780775139594,216.8228179211426
542,548,1688676493.494017,1048.8842755924861,230.44959342596493
606,578,1688676493.5984557,1034.4605113163796,244.49278455554528
585,558,1688676493.706998,1018.9215672616456,258.9375881596465
541,596,1688676493.8235734,1002.4435992269848,273.69814143060484
564,621,1688676493.9140337,985.096033002016,288.77335517792613
554,650,1688676494.0479279,967.0602615695627,304.21311188754174
534,699,1688676494.1613472,948.4894411972014,320.08186746818063
526,708,1688676494.2814636,929.4637225149136,336.4406373405202
576,626,1688676494.3952372,910.1628830233972,353.12010049824363
593,638,1688676494.5254633,890.8884578206548,369.77950303457277
591,626,1688676494.654774,871.870566101744,386.2209358175426
562,645,1688676494.7451162,853.1701450285524,402.3813144324224
553,635,1688676494.8753726,834.7622737471764,418.2190146994775
601,595,1688676494.9964685,816.7254126157854,433.6152419001632
623,570,1688676495.105032,799.285690189006,448.35796269143435
628,546,1688676495.2320673,782.6243719211079,462.26275073463466
634,569,1688676495.362942,766.8127184385122,475.26318515189473
627,534,1688676495.474629,751.8685264409945,487.3592947226087
658,554,1688676495.5959103,737.8216704883354,498.53590621128143
671,543,1688676495.715284,724.7595009052218,508.8155688859563
712,555,1688676495.8315072,712.7983248347434,518.2471328058435
729,539,1688676495.948725,702.0562554795529,526.8602422171596
720,556,1688676496.0673237,692.56449784386,534.6862137713864
744,544,1688676496.1904478,684.2807047321903,541.7708520134174
765,523,1688676496.3186479,677.2140761630885,548.1097096549772
789,479,1688676496.429657,671.4096330199749,553.6007030887805
747,392,1688676496.5553093,666.808042818841,558.0139978395614
763,361,1688676496.6765814,663.2452393188721,561.0726745638709
702,366,1688676496.8014183,660.5288169880804,562.6905986392225
700,329,1688676496.914993,658.4275015867165,562.9250307817273
676,334,1688676497.0284913,656.7585723817472,561.8265228010453
670,401,1688676497.153345,655.4043160734805,559.6003540628466
628,445,1688676497.2814121,654.2253608528722,556.6461355548903
599,485,1688676497.397779,653.0359584094807,553.3432487998547
648,549,1688676497.517482,651.7695151904062,550.0229398942099
705,607,1688676497.6378636,650.6260037754743,547.0373205695986
692,566,1688676497.756534,649.8187628167542,544.5721257966795
655,599,1688676497.8784738,649.3083433799957,542.6001907085837
624,597,1688676497.9970052,648.8937563855476,541.1148155214427
591,634,1688676498.107378,648.3741114529241,540.1701032170298
563,664,1688676498.2282617,647.5805242223453,539.863996116908
562,691,1688676498.3493502,646.414725149615,540.3125940247564
630,727,1688676498.4682174,644.9783431758752,541.6095025526263
622,750,1688676498.586505,643.4941801515525,543.8364357834083
648,777,1688676498.7193696,642.0901378819393,547.0420312382338
725,777,1688676498.8352635,640.9431340204933,551.2172327456193
728,766,1688676498.9493117,640.3007208498783,556.2589633307529
693,769,1688676499.07436,640.183817875718,562.018685252066
667,762,1688676499.1984515,640.4016591867617,568.369537302851
655,747,1688676499.3129554,640.7728136404917,575.1740547959979
631,745,1688676499.462527,641.1706449038885,582.287554381774
614,744,1688676499.5829482,641.4772972897717,589.6065850371485
590,734,1688676499.6950421,641.5805339459134,597.0461637318497
613,735,1688676499.8042965,641.4396770941146,604.520762778165
615,743,1688676499.9456618,641.1163753983075,611.9829287389304
617,732,1688676500.0529387,640.6741766840186,619.399058711197
586,734,1688676500.163931,640.0915872650929,626.7130062956526
584,739,1688676500.282241,639.2960343144804,633.8897715931081
590,717,1688676500.3961132,638.2721382141125,640.8871307090733
590,695,1688676500.4886353,637.0645662782322,647.5936966553159
581,653,1688676500.5817533,635.6953297112161,653.8427064994605
587,628,1688676500.6886163,634.1718947813788,659.4539591897943
584,625,1688676500.7995522,632.5194113526168,664.3226537677824
560,636,1688676500.908574,630.7260048853386,668.4691583298054
567,643,1688676501.0241027,628.7525982919059,671.9832643099355
544,652,1688676501.1564746,626.5813839769929,674.9607266097164
555,653,1688676501.2706828,624.2049062391983,677.4786532343238
521,659,1688676501.3808994,621.6074488790521,679.5955524970717
530,654,1688676501.4876897,618.7572133873061,681.3529480421928
508,668,1688676501.5931299,615.6418669522276,682.7930259757809
511,652,1688676501.687082,612.2607104050312,683.9509987409274
510,638,1688676501.794107,608.6366327560875,684.802933374765
496,657,1688676501.926502,604.7973918756517,685.3394549990796
510,664,1688676502.031769,600.7661562540845,685.6359993981046
492,683,1688676502.143528,596.5808827586005,685.7922093191221
492,688,1688676502.248608,592.2500854964126,685.8951340828193
508,681,1688676502.3575747,587.8115120988132,685.9819845493226
509,687,1688676502.4661689,583.3508039994858,686.0495523580132
536,661,1688676502.579501,578.9622849886715,686.0687299707104
537,674,1688676502.7102966,574.7460312054599,685.9961902563657
517,636,1688676502.8019161,570.7217749006732,685.7863839378185
505,616,1688676502.9046562,566.8182147050006,685.3334851481676
504,609,1688676503.01906,562.979630240794,684.5413018748642
480,603,1688676503.1540334,559.1660323688143,683.3916274190836
463,593,1688676503.2719328,555.3005059724989,681.8863672645148
450,593,1688676503.414393,551.3072159426894,680.0337001039038
446,634,1688676503.5160396,547.1541899625537,677.9264189952407
437,668,1688676503.6207886,542.8386420289488,675.7734708727849
475,689,1688676503.7325933,538.426369307955,673.7825726632195
568,687,1688676503.851867,534.1876083220982,672.0566531392296
654,710,1688676503.9558413,530.5827185834391,670.6364844489403
671,709,1688676504.0741103,527.9789065816536,669.5611487727252
728,708,1688676504.176593,526.5451615156761,668.8299265714375
762,698,1688676504.3033457,526.4082686204375,668.3918511728727
789,721,1688676504.4163458,527.6550448686455,668.2215617666491
828,741,1688676504.523815,530.3184707634963,668.3738480490046
791,765,1688676504.6319015,534.3333917293728,668.9412244098125
817,800,1688676504.746421,539.5208785788922,670.0274595490273
797,822,1688676504.930023,545.7198239697025,671.741392714103
771,805,1688676505.0595853,552.7289188565107,674.097683026416
748,750,1688676505.2018394,560.282784968812,676.9168454100139
737,585,1688676505.3549922,568.1583517128355,679.706203160326
691,351,1688676505.4876332,576.1424319580944,681.5464208995188
690,208,1688676505.6251144,584.0246107406474,681.390652507272
661,78,1688676505.7649221,591.6567406166427,678.4983683416224
633,27,1688676505.889469,598.893092070216,672.5099229071938
631,-46,1688676506.0030947,605.6055911058417,663.3397705164668
635,-106,1688676506.109797,611.7690796236616,651.0002657131117
648,-112,1688676506.2150536,617.4330643185056,635.6059256856961
672,-122,1688676506.3629158,622.6960018085972,617.448375770658
725,-113,1688676506.5252607,627.7361670398575,596.8998796481568
801,-99,1688676506.616175,632.8490525444549,574.3646115862024
810,-100,1688676506.7554631,638.3103354458032,550.2363343067212
804,-86,1688676506.8684938,644.1801894235934,524.8620560989947
784,-64,1688676506.9718285,650.3475722534247,498.59322772427936
860,-53,1688676507.0835178,656.7889721548889,471.77882529624554
806,-60,1688676507.198146,663.5520135018081,444.68744575664425
807,-60,1688676507.3500946,670.5178623476506,417.5024830087168
799,-46,1688676507.488869,677.5365520811813,390.40321547540276
806,-41,1688676507.6141665,684.5497122240205,363.5876115037873
872,-23,1688676507.7456088,691.622258248998,337.2443171538957
901,4,1688676507.860956,698.9524576307332,311.5774186434927
1022,81,1688676507.988455,706.8289199420119,286.8841354211745
1089,115,1688676508.105063,715.6428204047703,263.5213193804309
1183,184,1688676508.2174873,725.7547764936975,241.79900930485147
1269,240,1688676508.333626,737.4681389002204,222.00550065623946
1357,288,1688676508.4411962,751.0639839881723,204.38891555755208
1399,324,1688676508.5506477,766.7095881383461,189.09849536808144
1448,353,1688676508.6766813,784.421117807624,176.19706175699434
1510,389,1688676508.7852561,804.1731272543982,165.6990220464304
1579,390,1688676508.8880036,825.9894559038871,157.5622055779675
1589,412,1688676508.9980004,849.8325024208159,151.6735712146305
1580,407,1688676509.1180496,875.4664516825418,147.88953364605047
1567,399,1688676509.219256,902.5219700086463,146.01659691303428
1575,395,1688676509.3432274,930.651488846672,145.82798765373735
1592,417,1688676509.4666026,959.6065346064922,147.15631798196875
1591,438,1688676509.5732923,989.1906930739675,149.9234483266944
1598,420,1688676509.6755273,1019.19672522484,154.02908027182485
1542,398,1688676509.7874422,1049.3415817310574,159.25413250788102
1512,397,1688676509.894477,1079.236514744141,165.35796649839875
1492,387,1688676510.0001326,1108.5336916965866,172.16257761698094
1474,379,1688676510.1027899,1136.9956556238483,179.5119122089986
1477,386,1688676510.2381067,1164.4660681696703,187.27779040340897
1436,376,1688676510.3563542,1190.8108516299465,195.3650423332903
1383,395,1688676510.4674811,1215.8009849093746,203.7012717190996
1335,406,1688676510.583296,1239.1472593671144,212.2685520114104
1286,471,1688676510.684715,1260.5961395788759,221.14757020107334
1270,514,1688676510.7880828,1279.9845844694912,230.52287791217492
1274,560,1688676510.891931,1297.3032073883871,240.57572706419032
1275,594,1688676511.0242183,1312.658200798422,251.42333693020362
1276,607,1688676511.1496184,1326.1765727045033,263.1044529344821
1271,624,1688676511.3274825,1337.9695429737974,275.5756681469949
1289,635,1688676511.4532783,1348.162831308864,288.7657041468145
1308,634,1688676511.5868692,1356.9383112660425,302.577297992928
1336,689,1688676511.7081213,1364.5167879666908,316.9578449140448
1365,697,1688676511.8340867,1371.1321133594379,331.9345307126523
1372,698,1688676511.9643028,1376.9830635651358,347.46231477239064
1345,719,1688676512.1040611,1382.1392508613756,363.4376511313259
1366,710,1688676512.2246103,1386.6055462267261,379.7696630284637
1415,757,1688676512.3487318,1390.5220964706707,396.3983719865337
1397,711,1688676512.5120015,1394.0716803898886,413.25227231936856
1415,688,1688676512.6612332,1397.3175167595268,430.10943098044226
1396,632,1688676512.7646754,1400.2711051398308,446.6541442303127
1405,643,1688676512.888446,1402.9298072613872,462.64089871111844
1398,663,1688676513.0182977,1405.2973808682787,478.0143148429992
1390,674,1688676513.1316578,1407.371573526169,492.83968772776916
1389,657,1688676513.2690566,1409.1359851272125,507.1244858134423
1399,671,1688676513.3900192,1410.6128886229824,520.828785048575
1386,671,1688676513.5054336,1411.8326794964764,533.9495400225188
1399,667,1688676513.619347,1412.81088474498,546.4859789239439
1375,683,1688676513.7674346,1413.5511007464452,558.4379048877859
1377,676,1688676513.9090517,1414.025733635621,569.827594774333
1364,655,1688676514.0252078,1414.211648925785,580.6197179402525
1353,647,1688676514.1217308,1414.0869098710893,590.7305340616525
1324,658,1688676514.2725325,1413.5912552039701,600.1344860385051
1291,648,1688676514.3861392,1412.6173107691852,608.8567619813851
1239,731,1688676514.4895236,1411.0059297554894,617.0263618252019
1016,750,1688676514.5999944,1408.306642492847,624.9097959251802
851,739,1688676514.7308779,1403.6792070868437,632.6520481163234
700,787,1688676514.8183277,1396.3230885055348,640.2885174318673
557,818,1688676514.9296935,1385.6755902214593,647.9554317606489
368,820,1688676515.036873,1371.2290902137167,655.768647225194
240,750,1688676515.1502519,1352.51796962457,663.615779652185
137,724,1688676515.2551808,1329.298438977144,671.2072347074541
37,686,1688676515.3767445,1301.5456485206262,678.2912504975507
-105,658,1688676515.4839103,1269.2478058263298,684.6894506713977
-127,619,1688676515.5909853,1232.4780643527376,690.2418571651853
-145,616,1688676515.7031808,1191.623766318734,694.8454151849909
-137,657,1688676515.8128893,1147.280840192023,698.5671794208181
-130,660,1688676515.9308736,1100.0834337948459,701.5982037332838
-129,698,1688676516.0510309,1050.6420150495835,704.1178698135615
-130,724,1688676516.1636124,999.4939817851006,706.3189512009362
-105,751,1688676516.330417,947.1535857873704,708.3933639962489
-52,767,1688676516.472234,894.2021180279577,710.4828254351044
-12,785,1688676516.632198,841.2642741514887,712.6862352467874
-8,764,1688676516.754171,788.8491489996868,715.0240784400531
75,660,1688676516.8600438,737.400411121494,717.2811405220522
84,495,1688676516.9693558,687.3796402924652,718.875940342876
31,333,1688676517.078364,638.9997057776338,718.996372604896
22,271,1688676517.18137,592.2160275202632,716.9903137138194
18,243,1688676517.3145652,547.0247507868503,712.6336663943247
82,160,1688676517.4085312,503.59169510912966,705.9051014832141
99,90,1688676517.5612874,462.1925365759261,696.7071992995411
61,65,1688676517.677141,422.94345290937696,684.9906748176453
47,47,1688676517.7888696,385.7411088460784,670.8872044217081
41,34,1688676517.9007063,350.4825243481777,654.6222703831081
47,39,1688676518.0323908,317.1402978900883,636.46151507123
48,41,1688676518.1449401,285.71821536716965,616.7093502592442
50,48,1688676518.2526586,256.2128124268009,595.6723527630277
11,38,1688676518.4260445,228.54535567252816,573.6177167575439
28,36,1688676518.5624354,202.59803940140657,550.759731609514
35,48,1688676518.6833963,178.3446811107507,527.3138671214613
17,60,1688676518.7944462,155.7680376655962,503.5290567537311
48,67,1688676518.90207,134.82676012588138,479.64319329106087
188,58,1688676519.0148852,115.74070106349713,455.8316622333643
320,70,1688676519.1335938,99.07485419277123,432.2275324794947
507,76,1688676519.2448237,85.53722969443446,408.9779305007137
615,58,1688676519.357299,75.77667147408373,386.19046362220257
680,51,1688676519.467754,70.13789006942795,363.89576079286655
733,44,1688676519.5715744,68.64607409251265,342.1154141296236
776,37,1688676519.6810956,71.18676003150996,320.88183399918125
846,46,1688676519.788416,77.62659995414597,300.2442399975326
847,43,1688676519.9024458,87.78685239386867,280.27245907614855
864,16,1688676520.0396135,101.34673532529024,260.978226194711
866,10,1688676520.1527653,117.92320094637847,242.31098266009695
849,-8,1688676520.293137,137.10754573553115,224.23060300122597
797,-19,1688676520.4007642,158.38999070425635,206.70360407485575
815,-22,1688676520.533167,181.27431204907998,189.7114252767244
812,-25,1688676520.6711104,205.43009933240097,173.26799701290477
786,-49,1688676520.799999,230.5615921365103,157.36353991516793
790,-48,1688676520.9720292,256.3442821831806,141.96126205511365
920,69,1688676521.1319628,282.7226143996064,127.23756535884131
1034,145,1688676521.1851368,310.0327841083992,113.66250921521281
1140,182,1688676521.321045,338.69603901384704,101.64263399177159
1254,169,1688676521.438493,369.046234461233,91.28519025781861
1398,175,1688676521.5818868,401.42783690515427,82.50074096558755
1518,165,1688676521.687215,436.2015733209002,75.15906311872013
1606,155,1688676521.8139253,473.60300320509305,69.1161611559172
1661,175,1688676521.9355392,513.6503779455784,64.25608433163342
1730,168,1688676522.0482895,556.2215690495001,60.5164675912988
1781,199,1688676522.1797965,601.1588546898678,57.85544321037308
1818,178,1688676522.302065,648.2545590588693,56.22484271463014
1818,148,1688676522.4181979,697.1887239028127,55.4657430156353
1800,134,1688676522.5556393,747.5091306243575,55.351795308995854
1779,126,1688676522.669783,798.6917849364329,55.71914872539482
1744,116,1688676522.7914712,850.2071667941015,56.45644022153397
1729,115,1688676522.9028459,901.5634372385259,57.477964181324595
1752,115,1688676523.0416238,952.4151431231426,58.73025707581128
1712,105,1688676523.1514416,1002.5044526475237,60.1655950225075
1691,99,1688676523.3225443,1051.5041275934273,61.718247119277876
1686,123,1688676523.441862,1099.1145770559492,63.36970223801515
1640,122,1688676523.5385675,1145.0905154615577,65.1599101688148
1584,129,1688676523.6650043,1189.1107898671532,67.10623700533161
1569,112,1688676523.7593567,1230.8702225705126,69.17499899739337
1584,106,1688676523.9319286,1270.2583095522818,71.29288828859096
1579,164,1688676524.0659094,1307.3086367233427,73.48478532248173
1545,233,1688676524.210893,1342.0078526748998,75.9920999167771
1539,297,1688676524.319168,1374.2845843771531,79.14756051911039
1522,362,1688676524.419591,1404.1125776962745,83.24800842314293
1517,391,1688676524.5288243,1431.5090301116177,88.4964178233115
1518,429,1688676524.6560237,1456.531380607506,94.97691766799322
1472,426,1688676524.7429428,1479.2112551283005,102.67119913763968
1483,441,1688676524.8728316,1499.5452872084597,111.4752599357889
1520,471,1688676524.9841118,1517.6803412572146,121.30418445497556
1512,468,1688676525.1129448,1533.8543883840284,132.09795150532582
1498,462,1688676525.229662,1548.189364594213,143.71815818874256
1551,478,1688676525.3367212,1560.8197795694039,156.0112434066775
1538,399,1688676525.4396892,1571.9667272156726,168.75681902836791
1505,370,1688676525.5630858,1581.7122882870526,181.58230586089542
1490,372,1688676525.673433,1590.0092892740531,194.2065703028703
1461,398,1688676525.823594,1596.8269314823249,206.57833346700878
1439,434,1688676525.9757328,1602.1419285446625,218.78347705429107
1509,459,1688676526.0913591,1606.0769203182329,230.94812726109967
1514,461,1688676526.2650034,1608.9341678073342,243.13413694624182
1438,448,1688676526.3652134,1610.816228527758,255.2913248123582
1385,468,1688676526.4974132,1611.5219453251782,267.3456823929355
1353,528,1688676526.605974,1610.8577266679679,279.364805451846
1387,609,1688676526.7167695,1608.8501459557356,291.6055409907674
1369,648,1688676526.825279,1605.678697270624,304.3549602384486
1344,685,1688676526.9310975,1601.4449235493958,317.77178962650015
1355,734,1688676527.0632274,1596.2019844994202,331.9443698168595
1404,792,1688676527.1810887,1590.154133162254,346.992698465875
1424,836,1688676527.3007941,1583.6103398094076,363.04243753798215
1460,840,1688676527.4277809,1576.8441040636196,380.1137906255957
1474,856,1688676527.5358477,1570.0736285686698,398.09881499822893
1464,856,1688676527.664421,1563.4180534058303,416.8487348661664
1487,839,1688676527.767385,1556.9291429472266,436.17179083922156
1543,858,1688676527.956235,1550.762028154015,455.87255594769175
1481,838,1688676528.1113775,1545.025814527403,475.7973822575624
1465,857,1688676528.21959,1539.5857725397786,495.80308966783747
1460,830,1688676528.3665757,1534.297660578872,515.7508470584012
